20,卖了6瓶，没有一瓶不漏的，都是盖子裂开。,卖;了;6;瓶;，;没有;一;瓶;不漏;的;，;都;是盖;子;裂开;。;,0.07393386956236081,negative
21,1。现在一直还在用。。,1。;现在;一直;还;在;用;。。;,0.6550226678414732,positive
22,发过来的是老包装，但是与在商场买的效果不一样，之前一直用的挺好的，包装不一样效果也不一样吗？,发;过来;的;是;老;包装;，;但是;与;在;商场;买;的;效果;不;一样;，;之前;一直;用;的;挺;好;的;，;包装;不;一样;效果;也;不;一样;吗;？;,0.96924388277942,positive
23,1. 收到货以后内部包装盒上的防伪标签是破损的； 2. 口罩本身有刺鼻的塑料气味； 3. 口罩呼吸阀上的3M商标字样可以轻易擦掉； 4. 戴上口罩后仍然能明确的闻到外界的粉尘和其他气味；,1.;收到;货;以后;内部;包装;盒;上;的;防伪;标签;是;破损;的;；;2.;口罩;本身;有;刺;鼻;的;塑料;气味;；;3.;口罩;呼吸;阀;上;的;3M;商标;字样;可以;轻易;擦;掉;；;4.;戴;上;口罩;后;仍然;能;明确;的;闻;到;外界;的;粉尘;和;其他;气味;；;,7.296944155188445e-05,negative
24,用了一周，主要当无线路由（静态ip）用的，工作时间连台式机和手机。1天9个小时，平均2天观察到掉线一次，基本稳定，也不热。比较奇怪的是，192.168.1.253时不时的访问困难。 切换工作模式的开关很实用。,用;了;一;周;，;主要;当;无;线路;由;（;静态;ip）;用;的;，;工作;时间;连;台式;机;和;手机;。1;天;9;个;小时;，;平均;2;天;观察;到;掉;线;一;次;，;基本;稳定;，;也;不;热;。;比较;奇怪;的;是;，192.168.1.253;时不时;的;访问;困难;。;切换;工作;模式;的;开关;很;实用;。;,0.2415290268130882,positive
25,好东西，绝对物有所值！拿回来三天到四天就可以装茶叶了，一点异味都没有！,好;东西;，;绝对;物有所值;！;拿;回来;三;天;到;四;天;就;可以;装;茶叶;了;，;一点;异味;都;没有;！;,0.7942271126480157,positive
26,速度没有广告的那么大，实际测量应该是38,速度;没有;广告;的;那么;大;，;实际;测量;应该;是;38;,0.8372514565673346,positive
27,我买的亚马逊直营，但是送来的外包装上是北京四海致祥国际商贸，看不懂。,我;买;的;亚马逊;直营;，;但是;送;来;的;外包装;上;是;北京;四海;致;祥;国际;商贸;，;看;不;懂;。;,0.008650379813330167,negative
28,买了后，发现公司不能热饭了，就一直没用过，不知道是否漏水,买;了;后;，;发现;公司;不;能;热;饭;了;，;就;一直;没用;过;，;不;知道;是否;漏水;,0.04042052042590505,negative
29,很好用，是正品，后悔只买了一组，唇膏比较润颜色也好看，睫毛膏是属于纤长型没有苍蝇腿,很;好;用;，;是;正品;，;后悔;只;买;了;一;组;，;唇;膏;比较;润;颜色;也;好看;，;睫毛;膏;是;属于;纤长;型;没有;苍蝇;腿;,0.8210981596774307,positive
30,iFrogz 爱蛙 音效很不错，价格很实惠。,iFrogz;爱;蛙;音效;很;不错;，;价格;很;实惠;。;,0.9999713096016328,positive
31,性价比高，速度很快，用在老机器400D上，相当不错。,性;价;比;高;，;速度;很;快;，;用;在;老;机器;400D;上;，;相当;不错;。;,0.9999732081097162,positive
32,味道闻起来有些怪，和我曾经在宠物店里买的不大一样。狗狗也不爱吃,味道;闻;起来;有;些怪;，;和;我;曾经;在;宠物;店;里买;的;不大;一样;。;狗;狗;也;不;爱;吃;,0.8696810381891851,positive
33,还没使用，不过相信狮王的应该会不错,还;没;使用;，;不过;相信;狮;王;的;应该;会;不错;,0.9990100096671414,positive
34,非常柔软，后来用苏菲感觉出来这个真是柔软，苏菲真是硬啊,非常;柔软;，;后来;用;苏菲;感觉;出;来;这个;真是;柔软;，;苏菲;真;是;硬;啊;,0.8633584015849612,positive
35,第一次自己装路由器，按照说明书一步步操作弄了一个小时弄好。信号还不错，就是有时候明明看着信号满格但连不上网不知道为什么，暂时还没发现什么大问题。发货慢了点，但送货很快，刚好赶在预计送达日期送到了。,第一;次;自己;装;路;由器;，;按照;说明书;一步步;操作;弄;了;一个;小时;弄;好;。;信号;还;不错;，;就;是;有时候;明明;看;着;信号;满格;但;连;不;上网;不;知道;为什么;，;暂时;还;没;发现;什么;大;问题;。;发货;慢;了;点;，;但;送货;很快;，;刚好;赶;在;预计;送达;日;期;送;到;了;。;,0.9883474305182461,positive
36,慎重购买，没有你想象那么好。,慎重;购买;，;没有;你;想象;那么;好;。;,0.30806958584498134,positive
37,音质还不错，不好的是色彩反搭配不是很好,音质;还;不错;，;不好;的;是;色彩;反;搭;配;不;是;很;好;,0.9977654345358008,positive
38,包装很可爱 香味甜甜的 滋润还是差了点点,包装;很;可爱;香味;甜;甜;的;滋润;还是;差;了;点点;,0.9747148453893487,positive
39,没有味道，没有毛刺，宝宝两岁半，超喜欢，已经能自己搭出不少东西了,没;有;味道;，;没有;毛;刺;，;宝宝;两;岁;半;，;超;喜欢;，;已经;能;自己;搭;出;不少;东西;了;,0.9630645112984263,positive
40,没有想象中的好，还真是一分钱一分货,没有;想象;中;的;好;，;还;真;是;一;分;钱;一;分;货;,0.44326097337413506,positive
41,4岁半女宝，大小合适。粉红色甜美可爱。还送了一个枚红色小挎包，女儿很喜欢。,4;岁;半;女;宝;，;大小;合适;。;粉红色;甜美;可爱;。;还;送;了;一个;枚;红色;小;挎包;，;女儿;很;喜欢;。;,0.999745769549724,positive
42,颜色不是白色 像旧物发黄一样 还没试用 希望能弥补下缺憾,颜色;不;是;白色;像;旧物;发;黄;一样;还;没;试用;希望;能;弥补;下;缺憾;,0.5543924107499554,positive
43,包装简陋，液体流出，味道难闻！…而且物流根本没有按照要求时间送,包装;简陋;，;液体;流出;，;味道;难;闻;！…;而且;物流;根本;没有;按照;要求;时间;送;,0.04889148562044787,negative
44,买的是16G的内存卡，货到了后，打开用电脑看，只有14G。卓越，别拿消费者信任当玩笑。,买;的;是;16G;的;内存;卡;，;货到;了;后;，;打开;用;电脑;看;，;只有;14G。;卓越;，;别;拿;消费者;信任;当玩笑;。;,0.17632008300174584,negative
45,之前购买几次此款狗粮，挺满意。宠物进口好货259-100 活动一次定下3袋结果让人很触目惊心，打开一袋里面很多小虫，已经成功退货。,之前;购买;几;次此;款;狗;粮;，;挺;满意;。;宠物;进口;好;货;259-100;活动;一;次定;下;3;袋;结果;让;人;很;触目惊心;，;打开;一;袋;里面;很多;小虫;，;已经;成功;退;货;。;,0.9739358130071921,positive
46,不错的书，朋友推荐的，我买来送好友的生日礼物,不错;的;书;，;朋友;推荐;的;，;我;买;来;送好友;的;生日;礼物;,0.9992618205983929,positive
47,大品牌，质量值得信赖。,大;品牌;，;质量;值得;信赖;。;,0.9969066722371831,positive
48,谁买谁后悔一辈子。这样的味道让人无法接受，根本不能说好，太恶心直接丢掉。小瓶子是塑料包装想想谁会这么弄油到处流。不要买啦。我第一次这么评价，真心让店家好好在石林地区卖吧。,谁;买;谁;后悔;一辈子;。;这样;的;味道;让;人;无法;接受;，;根本;不;能;说;好;，;太;恶心;直接;丢掉;。;小;瓶子;是;塑料;包装;想想;谁;会;这么;弄油;到处;流;。;不;要;买;啦;。;我;第一;次;这么;评价;，;真心;让;店家;好好;在;石林;地区;卖;吧;。;,0.0007214871994406513,negative
49,质量一般般，密封不了,质量;一般;般;，;密;封;不;了;,0.30093602222955584,positive
50,这支笔太适合我了， 好画不晕染， 非常黑， 我更喜欢棕色的,这;支;笔;太;适合;我;了;，;好画;不晕;染;，;非常;黑;，;我;更;喜欢;棕色;的;,0.43977580972110863,positive
51,也没有什么纸盒子，就一图片上的塑料袋，里面装着6只，有个合格证~,也;没有;什么;纸盒;子;，;就;一;图片;上;的;塑料袋;，;里面;装;着;6;只;，;有;个;合格证;~;,0.17595374387842577,negative
52,不错，光柔和不刺眼，质量很好很上档次。,不错;，;光;柔和;不;刺眼;，;质量;很;好;很;上档次;。;,0.9998939035246958,positive
53,不滋润，涂了依旧很干，不好,不;滋润;，;涂;了;依旧;很;干;，;不好;,0.23247165534373093,positive
54,难得海外购，价格还行，不是很适合炼字，笔尖有点细，换墨水囊要小心，别怼坏了。,难得;海外;购;，;价格;还行;，;不;是;很;适合;炼;字;，;笔;尖;有点;细;，;换;墨;水囊;要;小心;，;别;怼坏;了;。;,0.4959171583991019,positive
55,第一次在这买东西，还是说下感受。首先，快递速度值得赞。包裹还是很完整。但是一打开拿出东西看到就有点失望了。盒子盖子被撕开了一半，包装太烂了。难道真的是国货的原因?,第一;次;在;这;买;东西;，;还是;说;下;感受;。;首先;，;快递;速度;值得;赞;。;包裹;还;是;很;完整;。;但是;一;打开;拿;出;东西;看到;就;有;点;失望;了;。;盒子;盖;子;被;撕开;了;一半;，;包装;太;烂;了;。;难道;真的;是国货;的;原因;?;,0.19416308239192914,negative
56,恩………………其实当初还有有那么点失望…………但是总的来说还算不错…………书质量很好，内容删减了丁点,恩;………………;其实;当初;还有;有;那么;点;失望;…………;但是;总的来说;还;算;不错;…………;书;质量;很;好;，;内容;删减;了丁点;,0.9583390134967228,positive
57,就是塑料的 用的时候不敢使劲啊,就;是;塑料;的;用;的;时候;不;敢;使劲;啊;,0.3691518282171392,positive
58,睡一晚上位置就会变，有固定的带子也没用。,睡;一;晚上;位置;就;会;变;，;有;固定;的;带子;也;没用;。;,0.35407585310086553,positive
59,梳子用着很好，就是寄过来表面有些划痕,梳子;用;着;很;好;，;就是;寄;过来;表面;有些;划痕;,0.29504075407331987,positive
60,与原来想象的有一定差距1有点小了2保温不如玻璃胆。,与;原来;想象;的;有;一定;差距;1;有点;小;了;2;保温;不;如;玻璃;胆;。;,0.13699715619891473,negative
61,故事情节，过份简单。,故事;情节;，;过份;简单;。;,0.88893745545595,positive
62,反正我不喜欢。。。。,反正;我;不;喜欢;。。。。;,0.5478105092168514,positive
63,有小失望，还不如以前有的胡萝卜水光胶呢？,有;小;失望;，;还;不如;以前;有;的;胡萝卜;水光;胶;呢;？;,0.22653778511850842,positive
64,很一般，基本没看出什么效果,很;一般;，;基本;没;看出;什么;效果;,0.8779891951274559,positive
65,来得商品与商家提供的图片明显不符，真是浪费时间，浪费心情，买的的时候要注意！,来得;商品;与;商家;提供;的;图片;明显;不;符;，;真;是;浪费;时间;，;浪费;心情;，;买;的;的;时候;要;注意;！;,0.00041874560821508755,negative
66,我收到的只有7ml装的，特别小,我;收到;的;只;有;7ml;装;的;，;特别;小;,0.5858990416485406,positive
67,大舌音练不会买啥口袋书都是白瞎啊！,大舌;音练;不;会;买;啥;口袋;书;都;是;白;瞎;啊;！;,0.03192518480223616,negative
68,看起来和以前的一样，还没有使用。,看;起来;和;以前;的;一样;，;还;没有;使用;。;,0.7587257143896649,positive
69,书页像受潮了一样，皱皱巴巴的，还有明显磨损的痕迹，joyo现在选书怎么越来越不注意质量了！！,书页;像受;潮;了;一样;，;皱;皱巴巴;的;，;还有;明显;磨损;的;痕迹;，joyo;现在;选;书;怎么;越来越;不;注意;质量;了;！！;,0.0023280132573351153,negative
70,垃圾，垃圾中的战斗机,垃圾;，;垃圾;中;的;战斗机;,0.001206841803847003,negative
71,139的价钱和商场3，300价钱买的质量差不多，挺好的东西。,139;的;价钱;和;商场;3，300;价钱;买;的;质量;差不多;，;挺;好;的;东西;。;,0.9838871608051012,positive
72,很不错，只是没有袖~~~,很;不错;，;只是;没有;袖;~~~;,0.9903651635527296,positive
73,还可以，就是和之前买的不太一样，包装好像换新的了,还;可以;，;就;是;和;之前;买;的;不;太;一样;，;包装;好像;换;新;的;了;,0.17999598918720516,negative
74,材质不是特别硬，也不是特别软，比较舒服，用一段再继续评论,材质;不;是;特别;硬;，;也;不;是;特别;软;，;比较;舒服;，;用;一;段;再;继续;评论;,0.3341143772742706,positive
75,就喜欢日货，不服不行。,就;喜欢;日;货;，;不服;不行;。;,0.07413947060506498,negative
76,这个价格波动也没谁了，买了就降价！在官网买到都有附赠小样套装，这个完全没有。而且物流不是一般慢，擦完之后皮肤还变暗沉了。好后悔购买，价格比官网贵，还一天一个价，你至少有点效果啊，最后效果有了是皮肤暗沉了超级油了,这个;价格;波动;也;没;谁;了;，;买;了;就;降价;！;在;官网;买;到;都;有;附;赠;小样;套装;，;这个;完全;没有;。;而且;物;流;不;是;一般;慢;，;擦;完;之后;皮肤;还;变暗;沉;了;。;好;后悔;购买;，;价格;比;官网;贵;，;还;一;天;一个;价;，;你;至少;有;点;效果;啊;，;最后;效果;有;了;是;皮肤;暗;沉;了;超级;油;了;,0.8927087040973297,positive
77,价格不便宜，主要是里面有生锈的痕迹，直接退了,价格;不;便宜;，;主要;是;里面;有;生;锈;的;痕迹;，;直接;退;了;,0.35603073775555183,positive
78,发热不均匀不说，用几个小时后，里面的粉末全垮到下面了，我上网查了一下正品和假货的比较方法，假货的每一条都符合，大家都别买这个！比如包装袋、内包装的四角设计等等，亏死我了，不知道怎么处理这个了,发热;不;均;匀;不;说;，;用;几;个;小时;后;，;里面;的;粉末;全;垮;到;下面;了;，;我;上网;查;了;一下;正品;和;假货;的;比较;方法;，;假货;的;每;一;条;都;符合;，;大家;都;别;买;这个;！;比如;包装袋;、;内;包装;的;四;角;设计;等;等;，;亏;死;我;了;，;不;知道;怎么;处理;这个;了;,3.968594712189244e-06,negative
79,内容过于简单，小孩不感兴趣。,内容;过于;简单;，;小孩;不;感;兴趣;。;,0.9437571693876992,positive
80,东西不错，杯口略有瑕疵。这个价位不应该。,东西;不错;，;杯;口;略;有;瑕疵;。;这个;价位;不;应该;。;,0.9147526061759628,positive
81,东西不错，安装有点麻烦,东西;不错;，;安装;有点;麻烦;,0.9645498654310646,positive
82,其实里面的图片很好看不是么？有谁知道那些图片的出处？,其实;里面;的;图片;很;好看;不;是么;？;有;谁;知道;那些;图片;的;出处;？;,0.535115076317805,positive
83,震动的挺厉害的，但不厉害就没什么效果了， 用了，很舒服，,震动;的;挺;厉害;的;，;但;不;厉害;就;没什么;效果;了;，;用;了;，;很;舒服;，;,0.997260525672624,positive
84,送货很快，狗粮有防伪。只是快递走后，才发现装狗粮的大盒子很软，像受了潮一样。侧面破了一个很大的口子，把手连胳膊伸进去都很容易。有不舒服。幸好，同时送来的防晒产品在里面。,送货;很快;，;狗;粮有;防伪;。;只是;快递;走后;，;才;发现;装;狗粮;的;大;盒子;很;软;，;像受;了;潮;一样;。;侧面;破;了;一个;很;大;的;口子;，;把手;连;胳膊;伸;进;去;都;很;容易;。;有;不;舒服;。;幸好;，;同时;送来;的;防晒;产品;在;里面;。;,0.003562102595064287,negative
85,439元买的，价格实惠，就是快递员态度嚣张，影响心情,439;元买;的;，;价格;实惠;，;就是;快递;员;态度;嚣张;，;影响;心情;,0.8212122097565882,positive
86,真的挺好用，包装什么的都很正规，质地轻盈，滋润不油腻，无味，用的很好。,真;的;挺;好;用;，;包装;什么;的;都;很;正规;，;质;地;轻盈;，;滋润;不油;腻;，;无味;，;用;的;很;好;。;,0.9999702778504624,positive
87,充一次电能持续很短时间，而且按键不好用，声音键没有反应，其他键设计的很2，整个机身，抓哪里都会有反应，没法拿,充;一;次;电;能;持续;很;短;时间;，;而且;按键;不;好;用;，;声音;键;没有;反应;，;其他;键;设计;的;很;2，;整个;机身;，;抓;哪里;都;会;有;反应;，;没法;拿;,0.5727092376383843,positive
88,卓越，听朋友说过很多次，快又正。可惜，我运气不好，第一次定购尼玛老不发货。难道你的服务器在国外，老外不给你数据，那只能说你中方的也太窝囊了。。。东西还没收到，不做评价。看了很多评论，只想告诉那些选择黑冰系列的朋友，可以说留下指纹是黑冰的一个特点，别去纠结，擦擦更健康。呵呵。,卓越;，;听;朋友;说;过;很多;次;，;快;又;正;。;可惜;，;我;运气;不好;，;第一;次;定购;尼玛;老;不;发;货;。;难道;你;的;服务器;在;国外;，;老外;不;给;你;数据;，;那;只能;说;你;中方;的;也;太;窝囊;了;。。。;东西;还;没收;到;，;不;做;评价;。;看;了;很多;评论;，;只;想;告诉;那些;选择;黑;冰;系列;的;朋友;，;可以;说;留下;指纹;是;黑冰;的;一个;特点;，;别;去;纠;结;，;擦;擦;更;健康;。;呵呵;。;,0.009713656846742968,negative
89,亚马逊太不注重隐私了，就用个半透明的塑料袋包装送货，一看就知道买的套套，让别人看了多尴尬，让小女子情何以堪,亚马逊;太;不;注重;隐私;了;，;就;用个半;透明;的;塑料袋;包装;送货;，;一;看;就;知道;买;的;套套;，;让;别人;看;了;多;尴尬;，;让;小;女子;情;何以;堪;,0.5881993666089558,positive
90,我家狗狗不会玩，狗狗没兴趣,我家;狗;狗;不;会;玩;，;狗;狗;没;兴趣;,0.7843813708561038,positive
91,可以，带加热，处了有些疼以外都不错。五星。,可以;，;带加;热;，;处;了;有些;疼;以外;都;不错;。;五星;。;,0.9310431570749482,positive
92,不错，牙齿真的变白了~ 粉状，闻起来就是牙膏的味道 要坚持用，才是最重要的 但是用完洁牙粉，我会再用牙膏刷一遍，怕洁牙粉没有防蛀的作用 牙膏刷完，嘴巴香香的；洁牙粉刷好，没味道的 洁牙粉不能刷得太长，不然嘴巴里面的肉肉有瑟瑟的感觉 可能刚开始用不习惯，用了一阵子，就没了 不错，我喜欢~,不错;，;牙齿;真;的;变白;了;~;粉;状;，;闻;起来;就;是;牙膏;的;味道;要;坚持;用;，;才;是;最;重要;的;但是;用;完洁;牙粉;，;我会;再;用;牙膏刷;一;遍;，;怕;洁;牙粉;没有;防;蛀;的;作用;牙膏刷;完;，;嘴巴;香;香;的;；;洁;牙粉;刷;好;，;没;味道;的;洁;牙粉;不;能刷;得;太;长;，;不然;嘴巴;里面;的;肉肉;有;瑟瑟;的;感觉;可能;刚;开始;用;不;习惯;，;用;了;一阵子;，;就;没;了;不错;，;我;喜欢;~;,0.9802713266871723,positive
93,很不错的抽油烟机，因为家里的旧机器要换，这个尺寸宽度刚好合适，价格也不贵，服务超级好，21日下单，25日到货，顺丰的小伙子帮忙送到了4楼，当天预约安装，第二天一早售后就打电话来说上门安装，中午已经可以用上新的了，超级开心的一次购物，家里的煤气灶也是樱花的，喜欢，樱花值得信赖！,很;不错;的;抽油烟机;，;因为;家里;的;旧;机器;要;换;，;这个;尺寸;宽度;刚好;合适;，;价格;也;不;贵;，;服务;超级;好;，21;日;下;单;，25;日;到货;，;顺;丰;的;小伙子;帮忙;送;到;了;4;楼;，;当天;预约;安装;，;第二;天;一早;售;后;就;打电话;来;说;上门;安装;，;中午;已经;可以;用;上;新;的;了;，;超级;开心;的;一;次;购物;，;家里;的;煤气;灶;也;是;樱花;的;，;喜欢;，;樱花;值得;信赖;！;,0.9999998361632598,positive
94,备份、共享收据，很好用。边充电边使用,备份;、;共享;收据;，;很;好;用;。;边;充电;边;使用;,0.768356694017187,positive
95,大小很合适，但是衣服超级长，我一米八穿M号这衣服都能遮住屁股了，不过再买小一号上身就太紧了，好尴尬。不过洗了几次之后明显缩水，但还是有点大的。,大小;很;合适;，;但是;衣服;超级长;，;我;一;米;八;穿;M;号;这;衣服;都;能;遮住;屁股;了;，;不过;再;买;小;一;号;上身;就;太;紧;了;，;好;尴尬;。;不过;洗;了;几;次;之后;明显;缩水;，;但;还是;有;点;大;的;。;,0.9593191078384729,positive
96,有点香味，用起来还不错的,有点;香味;，;用;起来;还;不错;的;,0.9884059543493974,positive
97,厚实，不掉毛，吸水性强。强烈推荐。,厚实;，;不;掉;毛;，;吸水性;强;。;强烈;推荐;。;,0.9043095750932044,positive
98,主机和子机的天线都得拨到最高才行，否则噪音大得没法用。基本上别指望有什么移动性了。 另外子机经常取不到线。,主机;和;子机;的;天线;都;得;拨到;最高;才;行;，;否则;噪音;大;得;没法;用;。;基本上;别;指望;有;什么;移动;性;了;。;另外;子;机;经常;取;不;到线;。;,0.6541264967150419,positive
99,狗狗嘴叼不怎么喜欢 我闻着挺香的,狗;狗;嘴;叼;不怎么;喜欢;我;闻;着;挺;香;的;,0.9734603379521293,positive
100,狗狗从小就吃宝路，而且只喜欢鸡肉味的，现在8岁了必须改吃大龄犬狗粮，先混合着鸡肉味的成犬粮过渡一下，比起超市便宜了一点，关键是很方便。,狗;狗;从小;就;吃;宝路;，;而且;只;喜欢;鸡肉;味;的;，;现在;8;岁;了;必须;改吃大龄;犬;狗;粮;，;先;混合;着;鸡肉;味;的;成;犬;粮;过渡;一下;，;比起;超市;便宜;了;一点;，;关键;是;很;方便;。;,0.9682029508236293,positive
101,内容比较简单，排版字体很大，间距很宽，不值那个价钱,内容;比较;简单;，;排版;字体;很;大;，;间距;很;宽;，;不值;那个;价钱;,0.9756533265834296,positive
102,入门级应该还是可以的，价钱也不贵,入门;级;应该;还是;可以;的;，;价钱;也;不;贵;,0.4011097195807487,positive
103,老妈和老婆用了后都说很假，第一、洗完头发味道很臭；第二、洗完头皮很痒；第三、同家乐福、欧尚、人人乐等超市里买的不一样,老妈;和;老婆;用;了;后;都;说;很假;，;第一;、;洗;完;头发;味道;很;臭;；;第二;、;洗;完头皮;很痒;；;第三;、;同家;乐;福;、;欧;尚;、;人人;乐;等;超市;里买;的;不;一样;,0.06713999328674813,negative
104,直接麻醉，导致无法勃起,直接;麻醉;，;导致;无法;勃;起;,0.2288408135194897,positive
105,虽然和想象的不一样，但用起来还好,虽然;和;想象;的;不;一样;，;但;用;起来;还;好;,0.742061059247454,positive
106,一般吧，音乐种类比较杂，只能随便听听。,一般;吧;，;音乐;种类;比较;杂;，;只;能;随便;听听;。;,0.09505074320192552,negative
107,用了一年才来评价，看上去很大气，但椅垫部分用久了弹性不够，坐在上面可以感觉到椅垫骨架；升降高度有限，腿放不直；整体向右倾斜。买家具还是得实地体验才行！,用;了;一;年;才;来;评价;，;看上去;很;大;气;，;但椅;垫;部分;用久;了;弹性;不;够;，;坐;在;上面;可以;感觉;到椅;垫;骨架;；;升降;高度;有限;，;腿放;不;直;；;整体;向右;倾斜;。;买家;具;还是;得实;地;体验;才;行;！;,0.8212144182902947,positive
108,包装很好，圆枕的设计用料做工都不错，秒杀价比较合适，建议印一本小册子，教人如何使用就更好了。,包装;很;好;，;圆;枕;的;设计;用料;做工;都;不错;，;秒;杀价;比较;合适;，;建议;印;一;本;小册子;，;教;人;如何;使;用;就;更;好;了;。;,0.9995961197980727,positive
109,全五星.刚开始看评论担心发错号.结果一个也没发错.断了一个笔头不影响.非常不错.天猫总是断货.便宜11块钱吧.但是发货慢.还是选亚马逊吧,全;五星;.;刚;开始;看;评论;担心;发;错号;.;结果;一个;也;没;发;错;.;断;了;一个;笔头;不;影响;.;非常;不错;.;天猫;总是;断;货;.;便宜;11;块;钱;吧;.;但是;发货;慢;.;还是;选;亚马逊;吧;,0.03633946882103789,negative
110,活动买的。因为今年梅雨季历时太长，家里居然长了霉斑。用了这个有些效果，但味道大，特别是向上或斜上喷射会被呛到。其他有朋友使用最好做一下相关防护，渗入皮肤或呼吸吸入对人体都是不利的。,活动;买;的;。;因为;今年;梅;雨季;历时;太长;，;家里;居然;长;了;霉;斑;。;用;了;这个;有些;效果;，;但;味道;大;，;特别;是;向;上;或;斜;上;喷射;会;被;呛;到;。;其他;有;朋友;使用;最;好;做;一下;相关;防护;，;渗入;皮肤;或;呼吸;吸入;对;人体;都;是;不利;的;。;,0.45961208925237484,positive
111,都结块了，也不知道是不是因为天气的缘故，希望以后避免此类情况发生。,都;结;块;了;，;也;不;知道;是;不;是;因为;天气;的;缘故;，;希望;以后;避免;此类;情况;发生;。;,0.14674356503290864,negative
